,recency_days,tenure_days,frequency,monetary,invoice_amount_std,avg_ticket,avg_ticket_std,avg_items,avg_items_std,age,mean_gap_days,std_gap_days,cv_gap,monetary_recent_ratio,freq_recent_ratio,durable_share,fmcg_share,clothing_share,top_category_share,category_entropy,pay_cash_share,pay_credit_share,noncash_share,MK,TKO,ST,CYB,topcat_Books,topcat_Electronics,topcat_Toys,topcat_other,price_quantile_median,price_quantile_iqr,gender_F,gender_M,price_bin_0,price_bin_1,price_bin_2,price_bin_3
C00063,45,629,7,10.36193655848948,8.193599742951411,8.416216070504083,8.193599742951411,3.4285714285714284,0.757948207409103,42.0,4.58836306767171,4.009498293879051,0.44213081681923205,0.024260402170249155,0.1428571428367347,0.5,0.2916666666666667,0.20833333333333334,0.2916666666666667,1.546835743222171,1.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,False,False,True,0,0.5341381246490735,0.12243121841661997,True,False,0.125,0.20833333333333334,0.2916666666666667,0.375
C00064,155,606,5,9.845635427545995,8.181654609452293,8.236409404322176,8.181654609452293,4.0,0.5347999967395705,44.0,4.7340030578310595,4.124508128317237,0.43150815823815025,0.0,0.0,0.3,0.55,0.15,0.4,1.5047882836811906,1.0,0.0,0.0,0.6,0.2,0.0,0.2,True,False,False,0,0.5120718697361033,0.19466591802358224,False,True,0.3,0.15,0.2,0.35
C00065,8,177,2,8.71979275269281,8.294224627367619,8.026808879832695,8.294224627367619,2.5,0.5347999967395705,54.0,5.135798437050262,0.0,0.0,0.9619824531884719,0.49999999975,0.6000000000000001,0.4,0.0,0.4,1.3321790402101223,1.0,0.0,0.0,0.0,0.5,0.0,0.5,False,False,True,0,0.48840539023020774,0.36308253790005607,True,False,0.6,0.0,0.2,0.2
C00066,82,694,6,9.933126934055347,8.399309681151232,8.141610134269994,8.399309681151232,3.0,0.7397659962052513,61.0,4.8154311114712876,4.646739715641208,0.6116666655908781,0.06222713252876064,0.16666666663888888,0.4444444444444444,0.5,0.05555555555555555,0.2777777777777778,1.505072122628115,1.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,True,False,False,0,0.49233576642335763,0.5805446378439079,True,False,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.3333333333333333
C00067,41,568,5,9.52586983157747,8.39128810345249,7.916723637622523,8.39128810345249,2.6,1.0355270088267214,54.0,4.888467660122048,4.878524048466249,0.68814999703622,0.11435094847488196,0.19999999996,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.3076923076923077,1.4985690796770057,0.0,1.0,1.0,0.0,0.6,0.2,0.2,True,False,False,0,0.6093767546322291,0.34817518248175183,True,False,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464
C00068,268,594,3,9.022958433018372,8.051809800848432,7.924587332831789,8.051809800848432,3.0,1.0986122886681098,36.0,5.099866427824199,4.700480365792417,0.5120518654867765,0.0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.4444444444444444,1.4270610433807247,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,True,False,False,0,0.5824256035934868,0.14719258843346428,True,False,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
C00069,179,589,4,9.071081752912592,7.917121986639133,7.685132158750893,7.917121986639133,2.0,0.881373587019543,23.0,4.924835304292923,3.9460422005526117,0.3156839029119606,0.0,0.0,0.375,0.375,0.25,0.25,1.559581156259877,1.0,0.0,0.0,0.0,0.5,0.25,0.25,False,False,False,1,0.7733576642335767,0.17257158899494662,False,True,0.125,0.125,0.25,0.5
C00070,109,565,7,9.679616861920202,8.100025272090475,7.7340819152440705,8.100025272090475,2.857142857142857,0.7952459892949983,53.0,4.343805421853684,3.817485908729098,0.4608309250214093,0.0,0.0,0.35,0.5,0.15,0.3,1.5444795210968603,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,False,False,False,1,0.21516002245929253,0.40039303761931505,False,True,0.35,0.3,0.05,0.3
C00071,47,721,7,9.384169301617163,7.784017366533704,7.438763289859193,7.784017366533704,2.857142857142857,0.7952459892949983,51.0,4.7303333289420975,4.437740679637973,0.5562202413357105,0.150538095334141,0.1428571428367347,0.2,0.6000000000000001,0.2,0.55,1.2348391579906925,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,True,False,False,0,0.3587871982032566,0.1935710275126334,False,True,0.2,0.2,0.4,0.2
C00072,0,632,7,9.994434591305403,8.34724024274643,8.048798324560922,8.34724024274643,2.5714285714285716,0.8743332020491272,33.0,4.666578814116735,4.444995548218612,0.5874323398973479,0.1528976104883139,0.4285714285102041,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2777777777777778,1.5670564424376177,0.0,0.0,1.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,False,False,False,1,0.4420550252667041,0.48172375070185286,True,False,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.3888888888888889
C00073,172,576,8,10.319070634210313,7.932403915657201,8.23986005023391,7.932403915657201,2.75,0.6346730394039083,45.0,4.072683065440922,3.8733628389514765,0.5967223648344664,0.0,0.0,0.5909090909090909,0.18181818181818182,0.22727272727272727,0.4090909090909091,1.4483162294985061,0.0,0.0,1.0,0.375,0.375,0.0,0.25,False,False,True,0,0.7058955642897249,0.1778635597978664,True,False,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.5
C00075,60,606,5,10.132188831033334,8.819925517790319,8.522910019172212,8.819925517790319,3.2,0.9719780738352177,34.0,4.923623917106626,4.835129781623416,0.6495546996219475,0.005783995993369258,0.19999999996,0.5625,0.3125,0.125,0.3125,1.5437891850588952,0.0,0.0,1.0,0.4,0.2,0.4,0.0,False,False,True,0,0.5843346434587311,0.23256597417181363,False,True,0.1875,0.125,0.25,0.4375
C00076,124,721,6,9.943286463885226,8.097809518235348,8.15176721146841,8.097809518235348,3.0,1.063802254136828,40.0,4.79081953287472,4.409335054525486,0.5189073357638926,0.0,0.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.3333333333333333,1.5418327382863621,1.0,0.0,0.0,0.0,0.5,0.0,0.5,False,False,True,0,0.3548287478944413,0.31247894441325097,True,False,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3888888888888889
C00077,71,667,9,10.586795738544788,8.377893045240286,8.389773118325177,8.377893045240286,3.3333333333333335,0.7996422445006162,52.0,4.324132656254979,4.047573181469944,0.5625517056656323,0.032283890599147776,0.11111111109876542,0.43333333333333335,0.4,0.16666666666666666,0.23333333333333334,1.5982747807793647,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,True,False,0,0.47815833801235264,0.3022459292532285,True,False,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.43333333333333335
C00078,466,647,3,8.882866329901876,7.966789868415299,7.784531494547091,7.966789868415299,3.6666666666666665,1.196767229439216,38.0,4.516338972281476,3.9415818076696905,0.44341003966833026,0.0,0.0,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.2727272727272727,1.5465986860485124,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,False,False,False,1,0.2760247052217855,0.13147108366086468,False,True,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.2727272727272727
C00079,64,680,7,9.597614353622923,7.747139387674572,7.652111464663107,7.747139387674572,2.5714285714285716,0.8743332020491272,48.0,4.641180623511125,4.300431775620567,0.5355718307996143,0.08449615034693829,0.2857142856734694,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,1.5341414639483677,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,True,False,False,0,0.3185289163391353,0.2934025828186412,True,False,0.1111111111111111,0.5,0.16666666666666666,0.2222222222222222
C00080,249,694,7,9.887320060123951,8.257450323492034,7.94171475426728,8.257450323492034,3.0,0.6931471805599453,37.0,4.319707870274623,4.255022760169474,0.6608915323272375,0.0,0.0,0.47619047619047616,0.42857142857142855,0.09523809523809523,0.3333333333333333,1.5256715197633528,0.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,False,False,True,0,0.4198203256597417,0.2550814149354295,False,True,0.2857142857142857,0.2857142857142857,0.09523809523809523,0.3333333333333333
C00082,358,639,6,9.710232846080784,7.95139388396083,7.918776628807692,7.95139388396083,2.8333333333333335,0.8455077458700537,24.0,4.046553898385752,3.3157683565350555,0.38682929808528194,0.0,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.47058823529411764,1.4161396803619404,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,False,False,True,0,0.6168163952835486,0.3220522178551376,False,True,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.4117647058823529
C00083,51,375,5,9.19973028353083,7.73591526781845,7.590696556033005,7.73591526781845,3.2,0.8345775047772536,55.0,4.6913478822291435,3.9358614252388295,0.3817682794628203,0.6638587511345208,0.39999999992,0.5625,0.1875,0.25,0.5,1.2996509635498974,0.0,1.0,1.0,0.2,0.6,0.0,0.2,False,False,True,0,0.4198203256597417,0.17978663672094325,True,False,0.0625,0.375,0.1875,0.375
C00084,281,699,3,8.5520099907916,7.832899873410682,7.453783940456652,7.832899873410682,2.6666666666666665,1.125470359664562,35.0,5.3471075307174685,5.099866427824199,0.576559602306239,0.0,0.0,0.5,0.5,0.0,0.375,1.2554823251787535,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,False,False,1,0.18349241998877036,0.16361594609769792,False,True,0.625,0.125,0.125,0.125
C00085,33,609,4,9.469806595021451,8.036931381798327,8.083743646103262,8.036931381798327,3.5,1.005052538742381,41.0,5.262690188904886,4.504345720094867,0.38231436554197423,0.31981316804226717,0.2499999999375,0.3571428571428571,0.5,0.14285714285714285,0.42857142857142855,1.4377014436429416,0.0,1.0,1.0,0.0,0.75,0.0,0.25,True,False,False,0,0.514093206064009,0.15797304884896124,False,True,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.2857142857142857
C00087,348,706,5,9.745918704087735,7.767339419043107,8.136714896519637,7.767339419043107,3.0,0.9482307085514864,22.0,4.505349850705881,3.4112941217370762,0.28324012542736454,0.0,0.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.26666666666666666,1.5292482930376914,0.0,0.0,1.0,0.4,0.0,0.2,0.4,False,True,False,0,0.3948905109489051,0.31516002245929253,False,True,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.4
C00088,57,489,5,9.622995569329683,8.168947663304293,8.013822378039876,8.168947663304293,2.2,0.6079487191729779,25.0,4.6913478822291435,4.443036261402452,0.5755346080680848,0.048957983059774716,0.19999999996,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.2727272727272727,1.5465986860485126,1.0,0.0,0.0,0.4,0.2,0.0,0.4,True,False,False,0,0.49365524985962944,0.36108927568781585,False,True,0.0,0.2727272727272727,0.2727272727272727,0.45454545454545453
C00089,426,486,2,8.777020394108641,8.36525901624821,8.08402743862199,8.36525901624821,2.0,0.0,52.0,4.110873864173311,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,1.3862943611198906,0.0,1.0,1.0,0.5,0.0,0.0,0.5,False,True,False,0,0.5087310499719259,0.35011229646266145,False,True,0.5,0.0,0.0,0.5
C00091,82,364,4,9.936248503974603,8.04188239769885,8.550099297800614,8.04188239769885,3.5,0.6931471805599453,26.0,4.553876891600541,3.997929113328794,0.4504330525074956,0.3037850827507333,0.2499999999375,0.6428571428571428,0.3571428571428571,0.0,0.42857142857142855,1.3013055504369102,0.0,0.0,1.0,0.0,0.25,0.25,0.5,False,False,True,0,0.6219539584503089,0.34372543514879283,False,True,0.14285714285714285,0.35714285714285715,0.0,0.5
C00092,200,665,4,8.774351621317726,7.269368478669102,7.388521100026799,7.269368478669102,2.5,1.005052538742381,49.0,5.049856007249537,5.293254063296621,0.8230143241115765,0.0,0.0,0.5,0.30000000000000004,0.2,0.4,1.4708084763221114,0.0,1.0,1.0,0.25,0.25,0.0,0.5,False,False,True,0,0.5365805727119596,0.24934025828186412,False,True,0.3,0.2,0.2,0.3
C00093,351,641,5,9.44260777408913,7.831275092830046,7.8334869050379385,7.831275092830046,3.6,0.6389165189617602,51.0,4.297285406218791,3.888567710072263,0.5067418379548302,0.0,0.0,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.3888888888888889,1.2998697330131495,0.0,1.0,1.0,0.2,0.4,0.2,0.2,False,False,False,1,0.7272880404267266,0.29382369455362156,False,True,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.5
C00095,268,441,4,9.128549887830788,7.975466720010958,7.742581042249001,7.975466720010958,3.25,0.9162907318741551,62.0,4.071871706370042,4.0755202274670745,0.6950047391026585,0.0,0.0,0.15384615384615385,0.5384615384615385,0.3076923076923077,0.3076923076923077,1.4583192224643482,1.0,0.0,0.0,0.0,0.5,0.0,0.5,False,False,False,1,0.3962661426165076,0.2187535092644582,True,False,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.38461538461538464
C00096,8,416,5,9.686428577586039,8.044616551683026,8.077239117759328,8.044616551683026,3.4,0.9228988853785496,47.0,4.634728988229636,3.01444717100984,0.17393536640298968,0.1117120643115113,0.19999999996,0.3529411764705882,0.4117647058823529,0.23529411764705882,0.23529411764705882,1.579233134611339,0.0,0.0,1.0,0.2,0.2,0.2,0.4,False,False,False,1,0.41830432341381246,0.1778775968556991,True,False,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.29411764705882354
C00097,245,687,8,10.101416264923527,8.033339027902926,8.022261831942144,8.033339027902926,3.0,0.7270871325290131,40.0,4.161112738686941,4.353102422168335,0.7952569483304051,0.0,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.2916666666666667,1.5715219770891087,0.0,1.0,1.0,0.25,0.375,0.25,0.125,False,False,True,0,0.5091802358225717,0.3625070185289163,False,True,0.2916666666666667,0.08333333333333333,0.25,0.375
C00098,38,705,8,10.16909999748746,8.412497331932846,8.089926777483992,8.412497331932846,2.75,0.772404077267102,49.0,4.5673199618569935,4.15569165602187,0.5062326510660031,0.5025132660036252,0.124999999984375,0.45454545454545453,0.5,0.045454545454545456,0.3181818181818182,1.4882730164397815,1.0,0.0,0.0,0.375,0.375,0.0,0.25,False,False,False,1,0.36403705783267826,0.4614402021336328,True,False,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.36363636363636365
C00099,7,657,4,9.59859149934966,7.971900921244138,8.21250059013105,7.971900921244138,3.5,0.6931471805599453,65.0,5.382964840608321,4.789258756127673,0.4383905913610845,0.8365732890184605,0.499999999875,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,1.5367224694372195,0.0,1.0,1.0,0.25,0.0,0.25,0.5,False,True,False,0,0.5598259404828748,0.586257720381808,False,True,0.35714285714285715,0.2857142857142857,0.0,0.35714285714285715
C00101,9,608,4,9.655213996114385,8.636703272904645,8.269111888092445,8.636703272904645,3.75,0.916290731874155,51.0,5.301645156640712,4.396980419306658,0.33768289919155836,0.038688162297867076,0.2499999999375,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.3333333333333333,1.5472867333409475,0.0,0.0,1.0,0.25,0.25,0.0,0.5,False,False,False,1,0.4696238068500842,0.22470522178551383,True,False,0.13333333333333333,0.2,0.26666666666666666,0.4
C00102,111,613,7,9.996615808219811,7.944359404292387,8.050978944811186,7.944359404292387,2.857142857142857,0.9453024271747003,47.0,4.438721978350427,4.48549115660754,0.7170845713788866,0.0,0.0,0.65,0.25,0.1,0.5,1.3762266043445461,0.0,1.0,1.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,False,False,True,0,0.5949466591802358,0.4442728804042672,False,True,0.15,0.2,0.15,0.5
C00103,212,575,5,9.70528536335936,8.021303120221331,8.096091262976636,8.021303120221331,2.4,0.9833211655177317,51.0,4.51906748693468,4.472162877048417,0.6697114420896825,0.0,0.0,0.41666666666666663,0.08333333333333333,0.5,0.5,1.198849312913621,1.0,0.0,0.0,0.2,0.4,0.2,0.2,False,False,False,1,0.7058955642897249,0.2158899494665918,False,True,0.0,0.25,0.16666666666666666,0.5833333333333334
C00104,289,729,7,9.365014914563382,7.749505467795017,7.419618649816615,7.749505467795017,2.7142857142857144,0.8671555780502125,28.0,4.308559482792009,3.653870465975586,0.4141293091444475,0.0,0.0,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.2631578947368421,1.5136635047822233,0.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,False,False,False,1,0.4636720943290286,0.22018528916339142,True,False,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.2631578947368421
C00105,50,729,11,10.273084003070007,7.8645735590432,7.875534177164167,7.8645735590432,3.090909090909091,0.865040932079504,35.0,4.232656178019613,4.072351144698961,0.6150248209860865,0.15606794414070907,0.18181818180165288,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.2647058823529412,1.5755470295367568,1.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.09090909090909091,True,False,False,0,0.34755755193711396,0.34887703537338566,False,True,0.2647058823529412,0.2647058823529412,0.14705882352941177,0.3235294117647059
C00106,49,719,10,10.548576201218452,7.989013150552872,8.246227157577652,7.989013150552872,3.1,0.6903577567380361,57.0,4.323396550222477,4.028538072539193,0.5545783860718578,0.019428615197685243,0.09999999999,0.45161290322580644,0.3225806451612903,0.22580645161290322,0.22580645161290322,1.5700736225640786,1.0,0.0,0.0,0.2,0.5,0.2,0.1,False,True,False,0,0.5184166198764739,0.265314430095452,True,False,0.12903225806451613,0.2903225806451613,0.1935483870967742,0.3870967741935484
C00108,3,424,4,9.616971466724316,7.793419061523888,8.230876852592239,7.793419061523888,4.0,0.881373587019543,44.0,4.951121166563848,3.7732940438804947,0.2646813091825297,0.09627742816234834,0.2499999999375,0.375,0.4375,0.1875,0.375,1.4614721293040243,0.0,1.0,1.0,0.25,0.5,0.25,0.0,True,False,False,0,0.46179112857944976,0.16266142616507578,True,False,0.1875,0.1875,0.3125,0.3125
C00109,48,692,7,10.014262085915265,8.154560522905369,8.068620442974106,8.154560522905369,3.2857142857142856,0.9147000606617071,39.0,4.685212893661628,4.188280138333875,0.4729651082234791,0.027380441914861726,0.1428571428367347,0.34782608695652173,0.4782608695652174,0.17391304347826086,0.30434782608695654,1.5678962872108388,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,False,False,False,1,0.2969118472768108,0.13733857383492418,True,False,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.21739130434782608
C00110,123,720,3,9.3707732772375,7.971480539925328,8.27233132905488,7.971480539925328,3.3333333333333335,0.4557463944083262,30.0,5.702114417555504,5.66815529701305,0.6762548869937932,0.0,0.0,0.30000000000000004,0.5,0.2,0.3,1.5571130980576453,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False,0,0.7058955642897249,0.2111734980348119,False,True,0.2,0.3,0.1,0.4
C00111,88,724,6,9.26944100958897,7.715868053861546,7.478152735282237,7.715868053861546,2.8333333333333335,0.9050114166450717,33.0,4.853591544486569,4.686180132790599,0.6122839671503252,0.09648070951429262,0.16666666663888888,0.411764705882353,0.35294117647058826,0.23529411764705882,0.35294117647058826,1.4868952268881837,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.16666666666666666,False,False,True,0,0.4329590117911286,0.14227961819202695,False,True,0.17647058823529413,0.23529411764705882,0.4117647058823529,0.17647058823529413
