Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV00435,C00740,"P00325,P00462,P00197,P00330,P00055",05/06/2025,MK
INV00436,C00180,"P00495,P00285",09/05/2025,TKO
INV00437,C00104,"P00046,P00120,P00394",15/11/2024,ST
INV00438,C00697,"P00284,P00170",15/10/2025,TKO
INV00439,C00509,P00155,25/09/2024,ST
INV00440,C00831,"P00461,P00068,P00539,P00230",24/03/2025,TKO
INV00441,C00449,"P00467,P00052,P00536,P00086",05/03/2024,MK
INV00442,C01133,"P00093,P00260,P00261,P00180",28/08/2024,TKO
INV00443,C00541,"P00255,P00010,P00257",06/10/2024,TKO
INV00444,C00695,"P00117,P00096,P00336",11/08/2025,CYB
INV00445,C00225,P00315,01/11/2025,TKO
INV00446,C00029,"P00117,P00096,P00128,P00067",04/01/2025,MK
INV00447,C00759,P00045,16/05/2024,TKO
INV00448,C00314,"P00152,P00010",05/02/2025,TKO
INV00449,C01112,"P00435,P00280,P00421",30/04/2025,CYB
INV00450,C00843,"P00152,P00384",15/09/2024,CYB
INV00451,C00166,"P00226,P00468,P00214",09/01/2025,ST
INV00452,C00028,"P00328,P00347,P00510,P00331",18/08/2024,CYB
INV00453,C01077,"P00048,P00322,P00214,P00242,P00246",23/01/2024,ST
INV00454,C00349,"P00483,P00535,P00130,P00152",04/12/2025,CYB
INV00455,C00250,"P00435,P00278,P00070,P00479",24/08/2024,TKO
INV00456,C00218,"P00370,P00128,P00464",01/05/2025,TKO
INV00457,C00388,"P00467,P00274,P00125,P00517",16/04/2025,TKO
INV00458,C00662,"P00432,P00141,P00053,P00228",09/09/2025,TKO
INV00459,C00799,"P00004,P00074,P00199,P00076",25/11/2025,MK
INV00460,C01108,"P00498,P00404,P00259,P00496,P00340",08/03/2025,CYB
INV00461,C00841,"P00136,P00446",29/07/2025,ST
INV00462,C00371,"P00397,P00001,P00100,P00310",12/05/2025,CYB
INV00463,C00604,P00130,03/11/2024,TKO
INV00464,C00220,"P00054,P00194",29/04/2024,MK
INV00465,C00380,P00125,28/06/2025,TKO
INV00466,C00307,"P00117,P00096",06/06/2025,CYB
INV00467,C00369,"P00117,P00096,P00461",05/07/2025,ST
INV00468,C00687,"P00483,P00075,P00412",08/06/2025,ST
INV00469,C00051,"P00525,P00269,P00371,P00467,P00172",25/01/2024,TKO
INV00470,C00386,"P00398,P00431",18/11/2025,MK
INV00471,C00173,"P00117,P00096,P00524,P00475",07/12/2024,CYB
INV00472,C00253,P00514,11/04/2025,MK
INV00473,C00963,"P00257,P00332,P00168,P00455,P00313",28/07/2024,MK
INV00474,C00021,"P00333,P00483,P00012",02/10/2024,CYB
INV00475,C00703,"P00475,P00199",17/08/2024,MK
INV00476,C00618,"P00117,P00096,P00461",12/03/2025,TKO
INV00477,C00611,"P00509,P00194,P00080,P00236",26/03/2024,TKO
INV00478,C00993,"P00136,P00499,P00189,P00169",09/05/2025,TKO
INV00479,C00561,P00331,12/12/2024,TKO
INV00480,C00325,P00451,22/10/2025,TKO
INV00481,C00514,P00093,11/10/2025,TKO
INV00482,C00919,P00030,18/10/2024,TKO
INV00483,C00490,"P00117,P00096",18/08/2024,MK
INV00484,C00097,"P00117,P00096",30/04/2025,CYB
INV00485,C00153,P00493,05/03/2025,TKO
INV00486,C00041,P00193,31/05/2024,ST
INV00487,C00182,"P00230,P00096",22/09/2024,TKO
INV00488,C00637,"P00117,P00096",24/12/2024,TKO
INV00489,C00216,P00142,01/02/2025,TKO
INV00490,C00052,"P00257,P00425,P00521",27/05/2024,ST
INV00491,C00313,"P00218,P00375",20/01/2025,MK
INV00492,C01081,"P00132,P00489,P00003",16/02/2024,ST
INV00493,C00669,"P00117,P00096,P00219",26/02/2025,MK
INV00494,C00583,"P00537,P00192,P00474,P00539,P00295",14/02/2025,ST
INV00495,C00712,"P00068,P00266,P00525",28/06/2024,ST
INV00496,C00043,"P00410,P00085",21/07/2024,MK
INV00497,C00389,"P00117,P00096,P00103,P00314",19/07/2025,MK
INV00498,C00413,"P00117,P00096,P00042",01/03/2024,CYB
INV00499,C00633,"P00488,P00273,P00256,P00085,P00334",18/09/2024,TKO
INV00500,C00256,"P00065,P00472,P00526,P00536,P00038",30/01/2024,CYB
INV00501,C00570,"P00086,P00361,P00254,P00013,P00429",06/02/2025,TKO
INV00502,C00955,P00358,21/06/2024,CYB
INV00503,C00076,"P00117,P00096",25/02/2025,TKO
INV00504,C00741,"P00322,P00172",16/05/2025,ST
INV00505,C01122,P00491,12/09/2024,CYB
INV00506,C00960,"P00117,P00096,P00495,P00136",30/06/2024,TKO
INV00507,C00992,"P00452,P00470",30/05/2025,TKO
INV00508,C00169,P00337,26/11/2025,TKO
INV00509,C00130,"P00136,P00060,P00341,P00253",11/02/2024,CYB
INV00510,C00421,"P00062,P00247,P00137,P00267",27/10/2025,TKO
INV00511,C00745,"P00349,P00163,P00031,P00464",30/12/2025,MK
INV00512,C00464,P00014,17/11/2025,TKO
INV00513,C00727,"P00200,P00419",25/09/2025,MK
INV00514,C00037,P00048,05/11/2024,ST
INV00515,C00166,"P00228,P00251",30/01/2025,CYB
INV00516,C00446,"P00117,P00096",18/02/2024,TKO
INV00517,C00278,"P00342,P00299",16/05/2025,TKO
INV00518,C00126,"P00230,P00216,P00245",12/07/2024,TKO
INV00519,C00805,"P00117,P00096",20/09/2024,MK
INV00520,C00921,"P00126,P00519,P00254",09/02/2025,CYB
INV00521,C00249,"P00025,P00145,P00008,P00408,P00285",12/01/2024,MK
INV00522,C00964,P00148,03/06/2025,TKO
INV00523,C00687,P00296,07/09/2025,CYB
INV00524,C00881,P00154,22/05/2024,CYB
INV00525,C00330,P00288,28/03/2025,CYB
INV00526,C01034,"P00117,P00096",29/11/2025,ST
INV00527,C00220,"P00355,P00521,P00377,P00293,P00185",04/12/2025,TKO
INV00528,C00101,"P00075,P00512,P00387",26/09/2024,TKO
INV00529,C00184,"P00117,P00096",16/07/2024,TKO
INV00530,C01039,"P00379,P00482",04/03/2024,CYB
INV00531,C01099,"P00282,P00387,P00333,P00085,P00218",07/08/2025,ST
INV00532,C00250,"P00117,P00096,P00195",29/01/2024,MK
INV00533,C00511,"P00082,P00536,P00206",05/10/2024,CYB
INV00534,C00578,"P00117,P00096,P00479",03/03/2024,TKO
INV00535,C00287,"P00117,P00096",23/04/2024,MK
INV00536,C00911,"P00421,P00319",26/04/2024,CYB
INV00537,C01085,"P00117,P00096,P00483",29/03/2024,TKO
INV00538,C00811,"P00506,P00373,P00442,P00162",20/02/2025,TKO
INV00539,C00794,"P00180,P00243,P00452",15/02/2024,TKO
INV00540,C00195,"P00117,P00096,P00211",23/12/2024,TKO
INV00541,C00124,"P00125,P00394,P00531",31/01/2024,ST
INV00542,C00685,"P00331,P00134,P00280,P00260,P00142",08/04/2025,CYB
INV00543,C00021,P00391,18/04/2024,TKO
INV00544,C00208,P00219,09/12/2025,TKO
INV00545,C00648,"P00522,P00249",17/06/2025,ST
INV00546,C00588,P00334,19/05/2025,CYB
INV00547,C00553,"P00315,P00210",31/05/2025,TKO
INV00548,C01081,"P00385,P00428,P00134,P00078,P00521",04/06/2024,TKO
INV00549,C00304,"P00117,P00096,P00058,P00315",15/11/2024,ST
INV00550,C01076,"P00049,P00043,P00082,P00403,P00085",02/01/2025,TKO
INV00551,C00191,"P00511,P00036,P00188,P00025,P00164",07/02/2025,TKO
INV00552,C00343,"P00129,P00038,P00148,P00474,P00069",07/01/2024,ST
INV00553,C00500,"P00181,P00302,P00403,P00265,P00281",13/02/2025,CYB
INV00554,C00413,"P00178,P00136,P00268,P00011,P00315",25/04/2024,TKO
INV00555,C00137,"P00369,P00025,P00419,P00388,P00405",13/02/2024,TKO
INV00556,C00471,"P00307,P00178,P00496",27/01/2025,CYB
INV00557,C00511,"P00090,P00478,P00376",12/09/2025,CYB
INV00558,C00778,"P00158,P00173,P00029,P00099,P00324",13/08/2025,TKO
INV00559,C01132,"P00232,P00468",03/04/2024,TKO
INV00560,C00867,"P00523,P00500",25/03/2025,MK
INV00561,C00854,"P00117,P00096,P00509,P00482",19/05/2025,MK
INV00562,C00922,"P00335,P00169,P00019",08/02/2024,ST
INV00563,C00607,P00303,18/12/2024,CYB
INV00564,C00036,"P00190,P00286",11/06/2025,MK
INV00565,C00613,"P00117,P00096,P00490",03/12/2024,ST
INV00566,C00889,"P00293,P00286,P00133,P00340",27/02/2024,CYB
INV00567,C01009,"P00170,P00392,P00094,P00286,P00277",17/02/2024,CYB
INV00568,C00833,P00182,15/02/2025,TKO
INV00569,C00241,"P00117,P00096,P00502,P00326",29/02/2024,TKO
INV00570,C00649,"P00117,P00096,P00469,P00352",20/03/2024,CYB
INV00571,C00398,"P00117,P00096,P00419",11/05/2025,TKO
INV00572,C00250,"P00252,P00148",07/04/2024,TKO
INV00573,C00582,"P00117,P00096",13/12/2025,CYB
INV00574,C00164,P00070,22/07/2024,MK
INV00575,C00270,"P00527,P00296,P00519,P00232",29/03/2024,MK
INV00576,C00882,P00274,17/10/2024,ST
INV00577,C01017,"P00165,P00114,P00135",07/10/2025,CYB
INV00578,C00404,"P00292,P00072,P00108,P00134,P00288",28/06/2024,TKO
INV00579,C00607,"P00094,P00016,P00096",24/12/2025,CYB
INV00580,C00120,"P00514,P00529",13/09/2024,MK
INV00581,C00343,"P00117,P00096",16/01/2025,TKO
INV00582,C00826,"P00117,P00096,P00295,P00266",15/01/2025,MK
INV00583,C00031,"P00163,P00129,P00038,P00161",08/09/2025,TKO
INV00584,C00280,"P00383,P00384,P00159,P00203",30/05/2025,CYB
INV00585,C00428,"P00067,P00536,P00461,P00050",23/08/2024,ST
INV00586,C00898,"P00015,P00245,P00004,P00288,P00482",11/06/2024,TKO
INV00587,C00770,"P00503,P00194,P00348,P00232",30/04/2024,TKO
INV00588,C00251,"P00360,P00064,P00061",13/04/2024,ST
INV00589,C00163,"P00117,P00096,P00187",03/04/2025,ST
INV00590,C00625,"P00464,P00360,P00167",14/07/2024,CYB
INV00591,C00809,P00168,16/10/2025,CYB
INV00592,C00913,"P00177,P00137,P00524",09/07/2025,ST
INV00593,C00301,"P00336,P00061,P00302,P00126,P00141",16/04/2024,MK
INV00594,C00402,"P00087,P00315,P00043",13/05/2024,CYB
INV00595,C00866,"P00482,P00222",13/04/2025,TKO
INV00596,C00088,"P00104,P00293",13/04/2025,MK
INV00597,C00740,"P00092,P00458,P00461,P00044,P00371",09/12/2025,MK
INV00598,C00128,"P00430,P00420,P00137,P00053",25/10/2024,ST
INV00599,C00644,"P00425,P00443,P00294,P00072",15/02/2024,MK
INV00600,C01009,"P00117,P00096,P00390",07/11/2025,TKO
INV00601,C00864,"P00385,P00274,P00039",28/02/2024,TKO
INV00602,C00552,"P00117,P00096",15/04/2024,MK
INV00603,C00591,"P00287,P00085,P00032,P00256,P00382",24/01/2024,TKO
INV00604,C00318,"P00117,P00096",14/01/2024,MK
INV00605,C00857,"P00117,P00096",16/07/2024,TKO
INV00606,C00094,P00445,14/03/2025,MK
INV00607,C00449,"P00496,P00395,P00347,P00166,P00530",21/07/2025,CYB
INV00608,C00724,P00058,07/12/2025,CYB
INV00609,C00908,P00320,16/10/2024,TKO
INV00610,C00533,P00061,09/02/2025,TKO
INV00611,C01105,"P00358,P00286,P00472,P00231",06/11/2024,CYB
INV00612,C00968,"P00117,P00096,P00210,P00278",15/05/2024,CYB
INV00613,C00873,P00074,27/07/2025,TKO
INV00614,C00358,"P00117,P00096,P00331",11/11/2025,TKO
INV00615,C00306,"P00355,P00313",01/07/2024,MK
INV00616,C00701,"P00459,P00245",29/07/2025,TKO
INV00617,C00552,"P00117,P00096",23/01/2025,MK
INV00618,C00321,P00147,16/12/2025,MK
INV00619,C00151,"P00167,P00012,P00368",20/03/2025,ST
INV00620,C00727,"P00117,P00096",29/05/2025,CYB
INV00621,C00877,"P00017,P00009",04/09/2024,MK
INV00622,C00043,P00394,04/07/2024,ST
INV00623,C00683,"P00117,P00096",06/03/2025,ST
INV00624,C01033,"P00318,P00131",20/03/2024,MK
INV00625,C00825,"P00117,P00096,P00046",16/01/2024,TKO
INV00626,C00845,"P00418,P00018",26/08/2025,MK
INV00627,C00508,"P00117,P00096,P00064",10/11/2024,TKO
INV00628,C00992,P00148,30/11/2024,ST
INV00629,C00026,"P00360,P00303,P00070,P00415",02/10/2024,ST
INV00630,C00363,"P00030,P00104,P00111,P00454,P00347",11/12/2024,MK
INV00631,C01052,"P00117,P00096,P00360",01/08/2024,TKO
INV00632,C00279,"P00043,P00378",07/05/2025,TKO
INV00633,C00704,"P00136,P00385,P00254,P00265",02/07/2025,TKO
INV00634,C01084,"P00327,P00095,P00071",03/07/2024,ST
INV00635,C00141,"P00402,P00108,P00485",09/10/2024,CYB
INV00636,C00853,"P00012,P00351,P00444,P00173,P00225",11/03/2025,CYB
INV00637,C00313,"P00117,P00096,P00055",20/12/2025,TKO
INV00638,C00825,"P00498,P00362,P00521,P00182",31/03/2025,ST
INV00639,C00216,"P00396,P00058,P00256,P00330,P00080",29/10/2025,CYB
INV00640,C00785,P00113,11/07/2025,ST
INV00641,C00806,"P00117,P00096,P00246,P00423",28/05/2025,TKO
INV00642,C00795,"P00117,P00096,P00500,P00323",01/04/2024,CYB
INV00643,C00746,"P00174,P00059",19/08/2025,TKO
INV00644,C00025,"P00117,P00096",20/02/2024,TKO
INV00645,C01112,"P00117,P00096",05/01/2024,TKO
INV00646,C00136,"P00117,P00096,P00458,P00247",13/12/2025,CYB
INV00647,C01067,"P00258,P00007,P00013,P00296,P00052",25/10/2024,TKO
INV00648,C00329,"P00117,P00096,P00265",03/11/2025,MK
INV00649,C00446,"P00117,P00096,P00093,P00528",28/02/2024,CYB
INV00650,C00440,"P00331,P00128,P00389",28/01/2024,ST
INV00651,C00714,"P00129,P00100,P00495",24/08/2025,TKO
INV00652,C00829,"P00024,P00346",05/02/2025,CYB
INV00653,C00067,"P00272,P00268,P00532,P00463,P00026",20/11/2025,ST
INV00654,C00203,"P00216,P00412,P00303,P00195",15/09/2024,TKO
INV00655,C00949,P00048,21/01/2024,CYB
INV00656,C00894,"P00483,P00504,P00428,P00381",04/09/2024,CYB
INV00657,C00523,"P00117,P00096",12/04/2025,MK
INV00658,C00379,"P00117,P00096,P00011",11/03/2024,ST
INV00659,C00602,"P00117,P00096",11/06/2024,CYB
INV00660,C01081,"P00185,P00242,P00464,P00106,P00052",27/03/2024,TKO
INV00661,C00486,"P00117,P00096,P00409,P00279",31/10/2024,CYB
INV00662,C00180,"P00117,P00096,P00461",17/04/2025,TKO
INV00663,C01027,P00237,12/01/2024,CYB
INV00664,C00330,"P00156,P00160,P00155,P00293",26/09/2025,MK
INV00665,C00679,"P00117,P00096",29/06/2025,MK
INV00666,C00377,P00393,17/05/2024,MK
INV00667,C00225,P00084,29/10/2025,CYB
INV00668,C00766,"P00042,P00241,P00333",14/03/2024,MK
INV00669,C00201,"P00258,P00484,P00103,P00141,P00244",27/05/2024,TKO
INV00670,C01053,"P00117,P00096,P00082,P00204",21/10/2025,TKO
INV00671,C00490,"P00117,P00096,P00119,P00133",15/03/2025,MK
INV00672,C00683,"P00117,P00096,P00100,P00124",09/09/2024,CYB
INV00673,C01009,"P00117,P00096,P00435",02/11/2024,CYB
INV00674,C00548,"P00006,P00119,P00438,P00460,P00526",20/02/2024,MK
INV00675,C01086,"P00117,P00096,P00311,P00409",15/03/2025,ST
INV00676,C00509,"P00309,P00477",16/10/2024,CYB
INV00677,C00079,"P00187,P00149,P00360",27/05/2025,TKO
INV00678,C00416,"P00048,P00213,P00013,P00064",11/11/2025,MK
INV00679,C00185,P00231,30/11/2024,TKO
INV00680,C00880,P00404,19/09/2024,MK
INV00681,C00924,P00294,14/02/2024,TKO
INV00682,C00612,"P00181,P00119,P00011",15/08/2025,ST
INV00683,C00776,P00297,05/08/2025,CYB
INV00684,C00710,"P00001,P00047,P00259,P00085",19/05/2025,TKO
INV00685,C00149,"P00083,P00359,P00348,P00259",12/04/2024,TKO
INV00686,C00629,"P00117,P00096,P00204,P00158",13/03/2025,ST
INV00687,C00197,"P00041,P00061,P00338",16/04/2025,CYB
INV00688,C00811,"P00217,P00235",11/09/2024,ST
INV00689,C00955,"P00333,P00056,P00094,P00061",22/05/2024,TKO
INV00690,C00611,"P00285,P00357",18/07/2025,TKO
INV00691,C01086,"P00012,P00459,P00218,P00334,P00132",10/02/2025,TKO
INV00692,C00694,"P00280,P00290",14/11/2024,CYB
INV00693,C00307,"P00084,P00399,P00337,P00076",15/08/2024,ST
INV00694,C00639,"P00117,P00096,P00298",20/12/2025,TKO
INV00695,C00477,"P00046,P00218,P00064,P00428,P00190",05/07/2025,MK
INV00696,C00261,"P00188,P00520,P00308",07/09/2024,TKO
INV00697,C00716,P00475,22/09/2025,MK
INV00698,C00526,"P00117,P00096,P00534",09/04/2024,MK
INV00699,C01080,"P00472,P00260",16/10/2025,TKO
INV00700,C00856,P00393,30/12/2025,TKO
INV00701,C00952,"P00230,P00258,P00222,P00056",02/07/2024,CYB
INV00702,C00236,"P00117,P00096",24/06/2024,MK
INV00703,C01133,"P00384,P00422",03/07/2025,MK
INV00704,C00302,"P00348,P00061,P00087,P00274",12/06/2025,MK
INV00705,C00738,"P00249,P00494",21/12/2024,ST
INV00706,C00445,"P00117,P00096,P00434,P00383",21/09/2025,CYB
INV00707,C00554,"P00309,P00120",06/01/2024,MK
INV00708,C00288,"P00193,P00292,P00248,P00235,P00197",15/11/2025,CYB
INV00709,C00375,"P00117,P00096,P00064,P00005",25/06/2025,MK
INV00710,C00630,"P00112,P00340,P00078,P00064,P00110",28/12/2024,TKO
INV00711,C01026,"P00117,P00096,P00522,P00310",15/03/2024,MK
INV00712,C00960,"P00239,P00186,P00190,P00119,P00280",12/02/2025,CYB
INV00713,C01084,P00413,01/07/2025,TKO
INV00714,C00950,"P00117,P00096,P00482",13/10/2024,MK
INV00715,C00803,"P00025,P00470",07/10/2024,CYB
INV00716,C00563,P00386,16/01/2024,CYB
INV00717,C01064,"P00270,P00244",02/08/2025,ST
INV00718,C00680,"P00040,P00080,P00191,P00172,P00372",31/05/2025,TKO
INV00719,C00137,"P00468,P00316,P00456,P00472",01/08/2024,MK
INV00720,C01119,"P00110,P00486,P00413",20/02/2024,ST
INV00721,C00585,"P00118,P00130,P00009",18/03/2025,CYB
INV00722,C00477,"P00182,P00490",09/03/2024,MK
INV00723,C00718,"P00410,P00322",03/07/2024,TKO
INV00724,C00368,"P00117,P00096,P00510,P00235",03/02/2024,ST
INV00725,C00599,"P00117,P00096",31/08/2025,TKO
INV00726,C00042,"P00117,P00096,P00470,P00243",01/10/2024,MK
INV00727,C01125,"P00174,P00285",05/10/2025,CYB
INV00728,C00794,"P00049,P00425,P00156",04/02/2024,CYB
INV00729,C00383,"P00508,P00495,P00328,P00476",30/05/2025,ST
INV00730,C00373,"P00129,P00506",25/01/2025,TKO
INV00731,C00403,"P00074,P00373",13/01/2025,CYB
INV00732,C00094,"P00424,P00234",04/12/2024,TKO
INV00733,C00351,"P00117,P00096,P00329,P00340",07/05/2024,MK
INV00734,C00113,"P00002,P00510,P00469,P00283",13/01/2025,TKO
INV00735,C01076,P00444,07/03/2025,CYB
INV00736,C01002,"P00529,P00508,P00095",13/07/2025,TKO
INV00737,C00571,"P00117,P00096",13/08/2024,CYB
INV00738,C00894,"P00095,P00151",08/02/2024,CYB
INV00739,C00728,P00143,08/06/2025,ST
INV00740,C00998,"P00478,P00296,P00035,P00405,P00125",16/09/2024,TKO
INV00741,C00456,"P00029,P00326,P00285",15/10/2024,ST
INV00742,C01014,P00460,04/02/2024,ST
INV00743,C00732,"P00085,P00063,P00044,P00459",31/07/2025,MK
INV00744,C00631,"P00403,P00260",29/01/2024,CYB
INV00745,C00736,P00083,22/02/2024,TKO
INV00746,C00201,"P00425,P00267,P00422,P00444,P00214",03/12/2024,MK
INV00747,C00419,"P00006,P00412,P00418",20/04/2025,TKO
INV00748,C00836,"P00117,P00096,P00376,P00141",18/05/2024,CYB
INV00749,C00865,"P00408,P00248,P00498,P00243,P00448",06/08/2024,TKO
INV00750,C00169,"P00002,P00267,P00135,P00076,P00123",10/10/2024,MK
INV00751,C00816,P00154,19/03/2025,CYB
INV00752,C00990,"P00423,P00098,P00341",24/08/2025,MK
INV00753,C00222,"P00117,P00096,P00371",05/07/2025,ST
INV00754,C00524,"P00446,P00230,P00031,P00348,P00137",18/12/2024,CYB
INV00755,C00641,"P00344,P00473,P00302,P00350,P00390",08/04/2024,CYB
INV00756,C00642,P00384,08/12/2024,ST
INV00757,C01123,"P00235,P00015,P00263,P00024",10/08/2024,TKO
INV00758,C00662,"P00117,P00096,P00381",31/01/2025,MK
INV00759,C00997,"P00445,P00234,P00240,P00231",29/07/2024,ST
INV00760,C00027,P00218,09/02/2025,CYB
INV00761,C00093,"P00368,P00321,P00185",30/03/2024,TKO
INV00762,C00739,"P00508,P00388,P00483",23/02/2024,MK
INV00763,C00881,P00376,18/12/2025,CYB
INV00764,C01075,"P00117,P00096,P00441,P00405",26/12/2024,TKO
INV00765,C00349,"P00208,P00394,P00121",26/07/2024,ST
INV00766,C01124,"P00117,P00096,P00424,P00422",06/03/2024,ST
INV00767,C00698,"P00264,P00255,P00400,P00525",24/03/2025,CYB
INV00768,C00804,"P00275,P00173,P00283",15/09/2025,ST
INV00769,C00866,"P00183,P00508",22/10/2024,TKO
INV00770,C00149,"P00151,P00407,P00217",30/04/2024,TKO
INV00771,C00970,"P00117,P00096",05/08/2025,TKO
INV00772,C00358,P00290,13/04/2024,TKO
INV00773,C00693,P00127,09/03/2024,MK
INV00774,C00970,"P00117,P00096",21/12/2025,ST
INV00775,C00970,"P00403,P00271,P00171,P00055",18/08/2025,TKO
INV00776,C00254,"P00117,P00096,P00459,P00213",19/02/2025,CYB
INV00777,C00723,"P00150,P00041,P00422,P00443,P00199",05/12/2025,CYB
INV00778,C00160,"P00224,P00222,P00416",05/06/2024,CYB
INV00779,C00038,"P00117,P00096,P00409",13/10/2024,TKO
INV00780,C00937,"P00302,P00421,P00055",05/11/2024,MK
INV00781,C00694,P00383,25/01/2024,MK
INV00782,C00012,"P00408,P00253,P00409,P00380,P00437",17/10/2025,MK
INV00783,C00113,"P00455,P00478,P00439,P00263",27/09/2024,MK
INV00784,C00003,"P00302,P00372,P00286",06/11/2024,CYB
INV00785,C00735,"P00516,P00204",17/12/2025,ST
INV00786,C00356,"P00117,P00096,P00343,P00521",24/05/2025,ST
INV00787,C00624,P00245,12/10/2025,CYB
INV00788,C00077,"P00494,P00472,P00255,P00176",03/07/2025,TKO
INV00789,C00474,"P00117,P00096,P00381,P00236",11/12/2024,TKO
INV00790,C01116,"P00536,P00537",28/08/2024,MK
INV00791,C00126,"P00532,P00125",22/06/2025,MK
INV00792,C01037,"P00275,P00074,P00199,P00217,P00188",07/04/2025,CYB
INV00793,C01006,"P00046,P00245,P00207,P00109",10/09/2025,CYB
INV00794,C00016,"P00538,P00522,P00301,P00279,P00274",17/01/2025,MK
INV00795,C00715,P00145,28/10/2024,MK
INV00796,C00054,"P00039,P00198,P00086",11/07/2025,TKO
INV00797,C00250,"P00326,P00380,P00267,P00428",15/03/2025,TKO
INV00798,C00857,"P00117,P00096,P00526,P00107",25/12/2025,CYB
INV00799,C00110,"P00117,P00096,P00247",11/01/2024,ST
INV00800,C00497,"P00117,P00096",08/09/2024,MK
INV00801,C01037,"P00409,P00093,P00026,P00191,P00414",27/09/2025,TKO
INV00802,C00701,"P00117,P00096",19/11/2024,MK
INV00803,C00963,"P00190,P00347,P00539,P00371,P00097",20/02/2024,TKO
INV00804,C00525,"P00117,P00096",20/03/2025,MK
INV00805,C00064,"P00400,P00528,P00516",23/08/2024,CYB
INV00806,C00875,"P00141,P00468",08/05/2025,TKO
INV00807,C00904,P00217,08/03/2025,TKO
INV00808,C00306,"P00387,P00450,P00018",16/05/2025,CYB
INV00809,C00411,"P00117,P00096,P00489",27/02/2024,TKO
INV00810,C00222,"P00357,P00311,P00034,P00013",24/04/2025,TKO
INV00811,C00229,"P00118,P00145",18/06/2025,CYB
INV00812,C00496,"P00117,P00096,P00156",18/11/2025,CYB
INV00813,C00945,"P00257,P00280,P00359,P00347",22/10/2025,TKO
INV00814,C00682,"P00087,P00136",26/01/2024,MK
INV00815,C00030,"P00076,P00037,P00338",14/08/2024,ST
INV00816,C01076,"P00117,P00096",05/12/2025,TKO
INV00817,C00787,"P00327,P00483",15/05/2024,CYB
INV00818,C00992,"P00071,P00260,P00482,P00125",14/05/2024,TKO
INV00819,C00016,"P00117,P00096,P00036,P00091",23/07/2024,MK
INV00820,C00350,"P00044,P00040",13/01/2025,CYB
INV00821,C00060,"P00507,P00144",15/12/2025,CYB
INV00822,C00178,"P00311,P00007",21/02/2025,TKO
INV00823,C00638,"P00117,P00096,P00465,P00508",01/03/2025,TKO
INV00824,C00594,P00086,22/11/2025,MK
INV00825,C00260,"P00537,P00168,P00265,P00514,P00527",27/05/2024,TKO
INV00826,C00847,"P00382,P00248,P00481,P00308,P00271",05/12/2025,CYB
INV00827,C00896,"P00248,P00173,P00153,P00282",04/09/2025,CYB
INV00828,C00309,"P00534,P00167",18/03/2024,TKO
INV00829,C00944,"P00294,P00331,P00232,P00121,P00524",14/07/2024,ST
INV00830,C01110,P00158,19/12/2025,CYB
INV00831,C00748,P00506,19/06/2024,TKO
INV00832,C00274,"P00036,P00477,P00154",28/12/2024,ST
INV00833,C00530,"P00493,P00006,P00242",02/01/2025,MK
INV00834,C00094,P00521,24/01/2024,CYB
INV00835,C00021,"P00394,P00007,P00200,P00057,P00158",19/09/2025,TKO
INV00836,C01103,"P00108,P00142,P00137,P00148,P00081",09/07/2024,MK
INV00837,C00277,"P00117,P00096,P00142,P00010",16/05/2025,TKO
INV00838,C00635,"P00026,P00164",08/02/2025,TKO
INV00839,C00138,P00154,06/12/2024,TKO
INV00840,C00604,"P00048,P00095",24/10/2024,ST
INV00841,C00699,"P00080,P00297,P00510",01/09/2024,MK
INV00842,C00596,"P00282,P00068,P00059",31/05/2025,MK
INV00843,C00353,P00251,25/11/2024,TKO
INV00844,C00061,P00510,24/10/2024,MK
INV00845,C00966,"P00117,P00096,P00467",03/04/2025,CYB
INV00846,C00948,"P00018,P00462,P00471,P00208,P00150",06/07/2025,ST
INV00847,C00213,"P00474,P00218",29/03/2025,MK
INV00848,C00853,"P00165,P00356,P00035,P00410",17/10/2024,TKO
INV00849,C00928,"P00051,P00493,P00218,P00469,P00273",06/05/2025,MK
INV00850,C00622,"P00456,P00266,P00466,P00161,P00390",19/01/2025,TKO
INV00851,C00497,"P00117,P00096",07/06/2025,ST
INV00852,C00416,"P00041,P00227",20/11/2024,CYB
INV00853,C00839,"P00188,P00121,P00065,P00428,P00439",27/12/2024,CYB
